time,Rome,Berlin,London,Paris,Madrid,Athens,Oslo
2014-02-06 12:00:00,0.37712671681136306,0.4788724433095262,0.037901385678392144,0.021210101633934775,0.0633995276299972,0.2603511947488427,0.08039622734218795
2014-02-07 12:00:00,0.6294351030828975,0.23690435557414563,0.2993551916333557,0.5032148149942223,0.50832004783105,0.22529681206190186,0.034893716943588476
2014-02-08 12:00:00,0.4616142985938674,0.19048154703868245,0.44093001692550327,0.18866501285761791,0.06534615131071161,0.6290581715735559,0.26263709042150973
2014-02-09 12:00:00,0.5677376237879441,0.3932916699148392,0.2278981724185395,0.5018318739724916,0.18149396627760422,0.6262873248756772,0.039063696537700345
2014-02-10 12:00:00,0.08275768773828435,0.5810245145698625,0.20947868197467104,0.2711498896788999,0.6945597017437821,0.691567478799282,0.07873698836185497
2014-02-11 12:00:00,0.07287648833877759,0.30054321669419115,0.028722573730037636,0.2449198712870317,0.07563731200791207,0.6289801495002889,0.07674392420232384
2014-02-12 12:00:00,0.34148701419009814,0.36902117236183785,0.10128710716390116,0.6328094576953361,0.25430150644237265,0.6492451365668892,0.20666083472164315
2014-02-13 12:00:00,0.4645774134120354,0.5403341631086391,0.4350074406850019,0.2656349392868776,0.2438412573518815,0.5790807431174704,0.05393879858685269
2014-02-14 12:00:00,0.6368496473636154,0.17757619737845226,0.03952983729578537,0.029690087001960616,0.3923577257253961,0.6208438963413949,0.057272242754862916
2014-02-15 12:00:00,0.6666461783822882,0.1409095691200773,0.44577762248514646,0.2783061144203513,0.16292829124426153,0.5080988628253276,0.043318784495644386
2014-02-16 12:00:00,0.6197123002257925,0.5469901858779722,0.6280743328301815,0.3403658711178456,0.7322026293377799,0.7056850670260767,0.05328822268911403
2014-02-17 12:00:00,0.6742169274823507,0.5257785541674664,0.24931607481810933,0.1841900642423955,0.5592146463894152,0.7109769850154358,0.4867318565229542
2014-02-18 12:00:00,0.669558415389209,0.46692700643487284,0.31020242859793434,0.4453882420249832,0.6917570913150922,0.6871029654178775,0.5874984197325802
2014-02-19 12:00:00,0.5157143036431359,0.32500787032254413,0.15509557003947733,0.14592576333160792,0.7325387527511945,0.7198652523874127,0.16360338974399943
2014-02-20 12:00:00,0.3432309136800042,0.4869274343143345,0.012936042622167136,0.04464690146752799,0.6521185961535836,0.5967678192749043,0.10417128068528267
2014-02-21 12:00:00,0.5782857057819506,0.07321778957263861,0.5050558630357668,0.46621704061059854,0.5838165882095473,0.5062873717641273,0.08315138927783187
2014-02-22 12:00:00,0.5331485745445322,0.6255925245755676,0.6042204705654222,0.1463965526028072,0.574698751117112,0.709457885070249,0.11178300974978213
2014-02-23 12:00:00,0.6021919286943285,0.6179383627142533,0.33447678944708364,0.5765917242618648,0.736417179535107,0.647431960346186,0.06515648290755807
2014-02-24 12:00:00,0.7346704951445966,0.6368897643809587,0.3732132908728638,0.6348690811853739,0.6152080001781226,0.3841868731035868,0.09690813557078429
2014-02-25 12:00:00,0.718053077540829,0.6328142766291555,0.4685333764592237,0.4823161407486639,0.4255542586462223,0.6289544843266898,0.2555298479308977
2014-02-26 12:00:00,0.3258408379207666,0.44699967821333547,0.5863126252906223,0.4650647163001148,0.7121567797696329,0.3665350052924918,0.043168266620991984
2014-02-27 12:00:00,0.5086629535483199,0.6133342305548961,0.6044255012595978,0.03560937699766794,0.13395603526344205,0.6726036133811393,0.08292786091988795
2014-02-28 12:00:00,0.12400178922853498,0.39152303508235625,0.1366793165506416,0.30937955767541375,0.47378165128839866,0.32550872698777,0.0944881975923938
2014-03-01 12:00:00,0.39117704182749197,0.5722132919921534,0.5087995834708994,0.37172234746572597,0.0784082701318986,0.07286931754278766,0.09518937890265027
2014-03-02 12:00:00,0.43368469833517054,0.37902888087746095,0.19974860298745184,0.4287741541773694,0.39565682322093826,0.7042043115678578,0.09633113232474251
2014-03-03 12:00:00,0.39176581533646704,0.5853911796930787,0.335432225702932,0.5523495952631335,0.6669611869395475,0.029754382105858172,0.06371564087653192
2014-03-04 12:00:00,0.27405657587490123,0.43687992302317824,0.42012267613808146,0.36039734434361104,0.5439534493788415,0.6729414938638624,0.049409548155633684
2014-03-05 12:00:00,0.39616102510702056,0.40342161208083066,0.6655173634954442,0.6607364577817734,0.5734879765122468,0.7170574464568015,0.06730048379243292
2014-03-06 12:00:00,0.6442904018432327,0.12543111076806182,0.42513810057405915,0.6941525012164622,0.765275989690399,0.586368640300973,0.1617244863874785
2014-03-07 12:00:00,0.7438706753290288,0.4329111851031763,0.11773159750373859,0.682472219238141,0.7658930524343067,0.5893315765500847,0.015643464125725662
2014-03-08 12:00:00,0.5605090127998853,0.6782384374321555,0.46596067283212605,0.7146497965037012,0.7878726785835736,0.5252326387909257,0.6302683769711287
2014-03-09 12:00:00,0.6909309926966897,0.6630349670850401,0.6768206546279272,0.7047161588598347,0.7943653447088949,0.4852132396967662,0.5635015584522477
2014-03-10 12:00:00,0.711411183538837,0.6580299487447248,0.5552460469275032,0.7098059148101785,0.7887000658527393,0.1406711390570844,0.6462149246992549
2014-03-11 12:00:00,0.5177930252204949,0.6656737143296801,0.30798852511327907,0.7157393737876071,0.7818153149571409,0.47315453458820494,0.608285900086316
2014-03-12 12:00:00,0.7651840240175187,0.6713219894027902,0.5862059358483575,0.7221617888412458,0.7855939823340884,0.7021911018647548,0.6497808582525824
2014-03-13 12:00:00,0.7567591478945553,0.6697465026136921,0.6308205181526054,0.7159470106758866,0.7085485151547705,0.7363451206820658,0.6448554931508212
2014-03-14 12:00:00,0.7427961750810143,0.6433700989724606,0.6489548517861795,0.7159698730962939,0.7837547590933659,0.759912981739126,0.17352202440452646
2014-03-15 12:00:00,0.747600971299473,0.5304859197028952,0.5909052431943905,0.33091121106418225,0.7840779131620698,0.7766580157291967,0.6910134839310239
2014-03-16 12:00:00,0.751137571347029,0.11090829521982126,0.6591161588131326,0.7198574058593599,0.7578396571801547,0.7232177363440059,0.4364307046205202
2014-03-17 12:00:00,0.7505250902051388,0.1000436554957142,0.2923553309526071,0.38697278321061335,0.7681573608542852,0.730088070764859,0.7026743400403587
2014-03-18 12:00:00,0.7509794467897077,0.37784012869910577,0.30435500823105327,0.24878374795224667,0.7517906934374541,0.7416615005092143,0.4889207210223672
2014-03-19 12:00:00,0.7216830549059335,0.3284000087571988,0.47864083966593146,0.6634499351036701,0.7575119219794049,0.7443103535316238,0.17513135913302097
2014-03-20 12:00:00,0.7462943378524436,0.6773324340419876,0.4167971392867743,0.7290155501299765,0.7357687241473018,0.7462176176380393,0.3244184955932477
2014-03-21 12:00:00,0.5536294024393843,0.6327444394059316,0.6266838900615516,0.43485379322606943,0.5022552126586423,0.741817390898151,0.6942231098906043
2014-03-22 12:00:00,0.47612572885998666,0.22036495944838658,0.624784270571536,0.4315351046439529,0.41700640653551463,0.7540284769732808,0.20641390972094487
2014-03-23 12:00:00,0.3907292359380132,0.3266618826602457,0.5573222792483624,0.6306245340422493,0.7205980891949042,0.7457043298329777,0.28033318765124243
2014-03-24 12:00:00,0.3652435714383104,0.3312363621553797,0.5425478974778828,0.6170923879145599,0.4011444932311221,0.5780854156277958,0.5848057169655329
2014-03-25 12:00:00,0.3863446630392525,0.3893442052532951,0.10090246750756693,0.11260424092812203,0.562874825370053,0.7546397805479411,0.7178599513085224
2014-03-26 12:00:00,0.5613657449421869,0.641143706070207,0.41827366798658866,0.7491914614807385,0.6838809004044255,0.5488048742479167,0.12282128237678783
2014-03-27 12:00:00,0.39657896059882664,0.6781437788258715,0.6029163820325248,0.7196229311914473,0.6577767704829848,0.6800210581204389,0.2735596490370338
2014-03-28 12:00:00,0.6493259950938493,0.23422982219024915,0.5662968466820162,0.7002368017788861,0.5778588794236538,0.73777258438904,0.6838692929860871
2014-03-29 12:00:00,0.7758634334666719,0.4795217584498438,0.7248517717711066,0.734144353517915,0.3894496658925525,0.6408905677454353,0.6848295189636845
2014-03-30 12:00:00,0.7692797719713245,0.714826773081951,0.696509987895301,0.6656972667467741,0.6075233225325939,0.7751284900383729,0.6908654925917149
2014-03-31 12:00:00,0.7418553263929333,0.6429364649457562,0.5769259395659139,0.7282757103787733,0.29697610361660365,0.7424579412446286,0.5750871267713338
2014-04-01 12:00:00,0.7744372164398761,0.6014582124554647,0.5305331807219701,0.6790662647684569,0.6613559093395711,0.7513384168518811,0.6601966152559627
2014-04-02 12:00:00,0.5677207108758063,0.5899702014842916,0.39808193166168765,0.5863623953878685,0.19255472918349462,0.6514856672590674,0.5241781429604916
2014-04-03 12:00:00,0.4062254540735377,0.6494595427360393,0.5522177915110036,0.4069055401101264,0.6410146350926299,0.6756506691409314,0.6304163436365025
2014-04-04 12:00:00,0.4947896547832756,0.6667902006059302,0.5146995023423534,0.3921824777709306,0.797295837604341,0.6808905771633033,0.6279751634935261
2014-04-05 12:00:00,0.5218414068340572,0.4530595761681397,0.2832901933255309,0.7019149295591353,0.27062113151310974,0.4884703702300951,0.44156978105357747
2014-04-06 12:00:00,0.7651848026214211,0.41865049282269895,0.12504037518110675,0.12298376810712414,0.7317754227368184,0.5921074338256178,0.5943017262673652
2014-04-07 12:00:00,0.7584265611833485,0.39683121567300333,0.23778379689096008,0.34180604010305815,0.769393059791936,0.5364154420253953,0.4957433742633777
2014-04-08 12:00:00,0.7562812461453493,0.5844814292040469,0.47172722469792344,0.2986763423589083,0.7750179941957713,0.6429389669534451,0.015105654762359123
2014-04-09 12:00:00,0.3314374378213432,0.46149389336091673,0.6212835671568018,0.4754122848330233,0.7749211064507693,0.6951237227494786,0.13029475322070394
2014-04-10 12:00:00,0.626810526981649,0.20140860498902916,0.6254080254504067,0.7742641589093593,0.7660997539045944,0.6102448181182598,0.13643318450217173
2014-04-11 12:00:00,0.7699674871322824,0.2525236570714489,0.3799147350978793,0.7376843496426396,0.757213839137046,0.7558240657822038,0.7582391388457445
2014-04-12 12:00:00,0.5825988032395965,0.5890420521372369,0.6073860135396113,0.5765315464797122,0.6740755852892946,0.6876938957928851,0.07717470736263819
2014-04-13 12:00:00,0.5842792993339784,0.5091660655801615,0.7598342386059321,0.40734062068373306,0.733576612896083,0.4298994254091063,0.6459178697711553
2014-04-14 12:00:00,0.7413240464351851,0.4446318849195315,0.6807135843766776,0.5697682330426095,0.7517454425905916,0.5804772525078309,0.6868892440643972
2014-04-15 12:00:00,0.4621055552603171,0.4743762231606342,0.7097168648367066,0.7568064742478444,0.6891598714742202,0.7350940109966141,0.4408792099904428
2014-04-16 12:00:00,0.8025768731135586,0.7637451815732116,0.7882128091276301,0.8023058117317293,0.7134770056164578,0.5623033314247039,0.4598872449175279
2014-04-17 12:00:00,0.6586877561612469,0.6840872243943308,0.708834908128833,0.7955081603098798,0.7283893041801974,0.25683784000697335,0.06885322881723861
2014-04-18 12:00:00,0.7179049845576602,0.49978803919090276,0.5195919612545501,0.4435804101340119,0.7844642273525816,0.6948703072412308,0.5961734522189571
2014-04-19 12:00:00,0.33549914240935635,0.6807325173692371,0.30835029852091306,0.6415518114849319,0.6031767730312178,0.5718175827355279,0.7033509323659165
2014-04-20 12:00:00,0.5311251216647487,0.6388281351150339,0.2830199339322918,0.5684246985791939,0.566687221448775,0.7205071769014775,0.5992151830261745
2014-04-21 12:00:00,0.7702545000190952,0.5649980952563167,0.6790816080727318,0.25494286234527325,0.24787430164118296,0.3057809624008041,0.7306673280885271
2014-04-22 12:00:00,0.56650570515447,0.5787979875865777,0.3968235224926242,0.6101907915314717,0.5546670322800248,0.7081534903455962,0.7306654819628485
2014-04-23 12:00:00,0.6015714064314546,0.5149536089781088,0.563967975358641,0.5785168165677838,0.45879896685298865,0.4822028148634387,0.7491292938740852
2014-04-24 12:00:00,0.673469572926117,0.3485485969556129,0.37921125547927387,0.6047213129144758,0.673275568472028,0.5760766019475517,0.5962260013351156
2014-04-25 12:00:00,0.7109520954032346,0.7218491336739381,0.1319445572579978,0.14371877997052512,0.822475680326907,0.6097145383384522,0.7291584489909106
2014-04-26 12:00:00,0.5170232242322825,0.6070410893489462,0.33714388443246485,0.08594047516676737,0.2411419143183877,0.4481449653045056,0.7240847387460062
2014-04-27 12:00:00,0.3726262370968225,0.5056572472616866,0.5562591493246032,0.5310980746712558,0.803120685926938,0.5265294116772715,0.7205461471970577
2014-04-28 12:00:00,0.5021705917463363,0.5364398415822041,0.5154527523303364,0.4458563522120594,0.763143637279417,0.5992205290408432,0.7124996181450451
2014-04-29 12:00:00,0.5494336045128506,0.6581799556806898,0.3567347805504587,0.511709214598069,0.7616009258776093,0.6071611985447448,0.2616313650038319
2014-04-30 12:00:00,0.6178931364254451,0.7366305829646712,0.6479382005189827,0.5158067091301465,0.6781913131908859,0.6268108247608067,0.570127445339996
2014-05-01 12:00:00,0.6722924812403396,0.7059935506879863,0.13055676877889374,0.15682383660039367,0.7723370677174182,0.7009719409708222,0.5299780794190336
2014-05-02 12:00:00,0.33059924857543926,0.15104099960388429,0.3287299771496436,0.3518679306170261,0.7763729672963756,0.6109136520541892,0.3962038044615164
2014-05-03 12:00:00,0.6006479835460193,0.6649358451297162,0.6617653119443137,0.5435101030939096,0.8017829460957441,0.7148482441284638,0.5347544601912391
2014-05-04 12:00:00,0.37777563057543156,0.26967072529460634,0.4173000432034564,0.7350143343672061,0.8049442039340693,0.5892925067041607,0.39181476471183085
2014-05-05 12:00:00,0.7763880194180615,0.303339083695402,0.6997497075738672,0.790341489239232,0.7817119886465128,0.5970017580278586,0.2950545661777394
2014-05-06 12:00:00,0.7585517044926224,0.4241997506324905,0.6348165983565002,0.3534334121838892,0.702540118357864,0.5358306638788517,0.054055044474612166
2014-05-07 12:00:00,0.7415403991104106,0.4420930168124673,0.43529320917003345,0.5480205544487706,0.5544669184291761,0.7261403076061447,0.10667429571371691
2014-05-08 12:00:00,0.755178749065906,0.3753089389821312,0.11093121072376538,0.2099206129438445,0.7373159510389553,0.725395616756259,0.15199246917757767
2014-05-09 12:00:00,0.7439322771584372,0.4087536019047337,0.7272314460179663,0.5064214938796449,0.702876631084689,0.6223477120422866,0.23823724781128883
2014-05-10 12:00:00,0.7411261901344306,0.5434981133006513,0.5900323840894723,0.05041924212260303,0.6763301221001138,0.5205400247486666,0.5091832773624096
2014-05-11 12:00:00,0.6386412449419164,0.7202895749513158,0.440145067675985,0.7398252357425193,0.7512659662512076,0.6271462857662904,0.25321288830940714
2014-05-12 12:00:00,0.5882847473769129,0.20541755678692206,0.6849235941424373,0.6338822227339815,0.7662046861706028,0.5639511601387815,0.27255452391033147
2014-05-13 12:00:00,0.3250851699692709,0.5527723778645004,0.5872821839686775,0.5799113729848376,0.794744504555419,0.672829848502713,0.34884686277070875
2014-05-14 12:00:00,0.7456513722507245,0.5582203891358556,0.6334571705943634,0.5878771114397398,0.7977565962744185,0.6968480416673345,0.8192777973735641
2014-05-15 12:00:00,0.7393062799024485,0.4303541213699627,0.377275022867245,0.7485516885206686,0.7239134038464822,0.6866914693459414,0.328888924435526
2014-05-16 12:00:00,0.4646648843069629,0.46329777977216063,0.6279493036994643,0.7213568743118439,0.7744846323710957,0.6989217762912157,0.7057384286322187
2014-05-17 12:00:00,0.7167174726782859,0.6806816924808831,0.5828324347392239,0.765837358737185,0.7881575021737098,0.6460567440276721,0.38394875336955103
2014-05-18 12:00:00,0.7504260088939219,0.19868591867404137,0.7381432993830239,0.757875506223984,0.7652201199981515,0.6140141845373789,0.7456589958276961
2014-05-19 12:00:00,0.4048980933463777,0.3480941830305794,0.6244372962889078,0.7465384761416034,0.6510250139054634,0.4517282754389815,0.516745318852723
2014-05-20 12:00:00,0.6834418849497956,0.704598397581813,0.4463214134688983,0.4044974016293919,0.40298902808933557,0.5248491402796597,0.5615231755592475
2014-05-21 12:00:00,0.6478046200066286,0.6277181223840337,0.6369659861846709,0.30866732966522875,0.7439572086672585,0.684554956408702,0.6158303380731552
2014-05-22 12:00:00,0.7281821433628423,0.7059223429023322,0.4869946616742965,0.6222173900207314,0.5410274251188306,0.45206850484876604,0.49516589003809663
2014-05-23 12:00:00,0.27948830281371656,0.42130660481087595,0.6714940458779083,0.39852666511466833,0.6442360927838265,0.6565444024696543,0.33079704999450144
2014-05-24 12:00:00,0.7233041818318372,0.27241674411321576,0.5662356403338886,0.5706691485200117,0.7373167559231314,0.6695483436292546,0.41256054621670424
2014-05-25 12:00:00,0.6667635543491642,0.4691213701806006,0.71042537639863,0.5142263946875243,0.7276915292719216,0.4208897937120257,0.12435967281450912
2014-05-26 12:00:00,0.6853843031593363,0.618626089879954,0.4043665622093652,0.23853796617679032,0.7649604439340936,0.6495941168122417,0.5428259720248557
2014-05-27 12:00:00,0.6662488522234081,0.18824962134021683,0.13934875659990242,0.6121813720053189,0.594202214300383,0.6791715189069487,0.6574606072585747
2014-05-28 12:00:00,0.41806981063740156,0.030737373307945758,0.043025725348617684,0.15943183594285928,0.6523759934418768,0.6713577817074089,0.7780384803285275
2014-05-29 12:00:00,0.7400784938656931,0.2649494784706953,0.557561645134516,0.5902730467695918,0.420274363645368,0.4053667725677371,0.7716931286999298
2014-05-30 12:00:00,0.6231541748551135,0.6698943238569864,0.2839845862954601,0.4956268359562263,0.6359728522173456,0.5388744734490806,0.7732345563188348
2014-05-31 12:00:00,0.5109899748371433,0.7221796339898022,0.3720915371229525,0.5747739697424792,0.7469304732526632,0.5164442840181935,0.7545753741968195
2014-06-01 12:00:00,0.7176062016144356,0.7009446210172151,0.43779765585965913,0.40606738709973134,0.6256719739500489,0.5515532630905774,0.7608678402999025
2014-06-02 12:00:00,0.6220248910336159,0.4761403749510596,0.43786872239889496,0.39910471762476096,0.7730304311933869,0.6406784592467358,0.54580139831619
2014-06-03 12:00:00,0.6755909877407795,0.3182749971084407,0.30710544753583474,0.5032311951493545,0.7492407436675418,0.4960480676981458,0.49500195202478087
2014-06-04 12:00:00,0.6661347090314249,0.46327831609633435,0.48085305196136213,0.200027498735667,0.7221484489856999,0.4225684440491515,0.13441789720804181
2014-06-05 12:00:00,0.7261349197191478,0.5226084258760476,0.5143960923578688,0.5050437286034928,0.7632627150344948,0.5898103340515118,0.049477349582935384
2014-06-06 12:00:00,0.7135492055259505,0.6875518654534675,0.7054325130182799,0.7014978322897188,0.6324322947136338,0.6276960287453259,0.444991168301327
2014-06-07 12:00:00,0.7103508885829387,0.6882435400874976,0.2504931430189289,0.6646077038094677,0.6554260722388708,0.6106384842455024,0.6181717338278433
2014-06-08 12:00:00,0.695079831510225,0.6874492754177823,0.707558055340911,0.7254519011212726,0.7521635502972043,0.5415605424950971,0.6776899080872125
2014-06-09 12:00:00,0.6907230310568658,0.6649105289572079,0.5136978206374498,0.7009135795290442,0.7491568380357972,0.5568279748407284,0.748229440166221
2014-06-10 12:00:00,0.6496110199551101,0.6948432144427203,0.6909966518092444,0.3819253766045119,0.695834054770477,0.6613348719228439,0.5191151889882708
2014-06-11 12:00:00,0.6379298533948733,0.5161746422147189,0.39005974238496455,0.6914481761544404,0.7007370202789852,0.6025615852430352,0.6517809539791355
2014-06-12 12:00:00,0.6780039503510391,0.6268567716634554,0.5356425237267926,0.7099857501941471,0.6636803374943673,0.6317121268848185,0.7235068576014589
2014-06-13 12:00:00,0.6425619827847979,0.20460677301058872,0.6561316449265768,0.7475126309385529,0.6329870752551885,0.5846493019954584,0.424684701407651
2014-06-14 12:00:00,0.5996211292908802,0.5324936552794742,0.31849624317640646,0.3335864642823698,0.7288803365417293,0.6095245995123116,0.7707743169908488
2014-06-15 12:00:00,0.37725745510414577,0.4279410309894376,0.3229175130924161,0.5265393976029651,0.7518856309624016,0.5929449964205163,0.7104520687247671
2014-06-16 12:00:00,0.5682855302602711,0.3546280293814405,0.31185132695214174,0.57695771624061,0.7593728434967992,0.5788496592342048,0.780112452857477
2014-06-17 12:00:00,0.4349731737243512,0.5505290374447329,0.6782827227546255,0.5421127175738198,0.7269819402194273,0.43838353914488337,0.5486472547165355
2014-06-18 12:00:00,0.6807208404186514,0.6192503182649808,0.33468491307463827,0.637420298697249,0.7517038137519823,0.6161532833907,0.7441323846590452
2014-06-19 12:00:00,0.6374476738167536,0.13652939353298585,0.5388023297397959,0.7112180527483261,0.670828007736238,0.6280549684777093,0.6533478806763454
2014-06-20 12:00:00,0.6470466232404508,0.42352686976788245,0.2676541846864702,0.6440518572699502,0.6261126754695556,0.5856306847204736,0.4262394252778251
2014-06-21 12:00:00,0.6941648024717556,0.3320139893298202,0.6304434199679806,0.7675226176592141,0.7555732728346138,0.5447394097451197,0.6187403920593199
2014-06-22 12:00:00,0.7084126095372992,0.5451443393321024,0.682308627285921,0.7439906586401701,0.7219514163468567,0.45560856677959266,0.6997845362232639
2014-06-23 12:00:00,0.6867189723853614,0.26686017969612413,0.5286315910567225,0.6434436225518105,0.6927201320179197,0.6873540300573067,0.6871212102053106
2014-06-24 12:00:00,0.700279581261829,0.4620029548701228,0.5537515228766025,0.7273081757803195,0.6000238213315302,0.67516548465953,0.6860095428794255
2014-06-25 12:00:00,0.5014409161547415,0.10080540137771446,0.5109677376821893,0.6488789585861695,0.5070805566440186,0.6678184775378476,0.6984646023814999
2014-06-26 12:00:00,0.3130988500112839,0.5715595816356288,0.7194557738917428,0.5812031078301378,0.5654643723091284,0.6652095765536761,0.5609068422877271
2014-06-27 12:00:00,0.6952855222290997,0.5547385637146323,0.37797872412747324,0.5109893522650635,0.7350778346393747,0.6138577326466762,0.3834958090863502
2014-06-28 12:00:00,0.6510966689443147,0.4350142451827227,0.5100180409953776,0.1988172698883748,0.7308184198179352,0.6799262523142543,0.4673914756216445
2014-06-29 12:00:00,0.7108027648872776,0.34981229291104016,0.4271890298870622,0.3388560367124999,0.7542131711023994,0.6920040892368412,0.253739970366885
2014-06-30 12:00:00,0.5709150336168899,0.4494103177604756,0.47845393810776016,0.5726333749937715,0.7481489517706165,0.6789422313693054,0.6518911972185711
2014-07-01 12:00:00,0.5367852714336325,0.5322575648118689,0.6196136136068128,0.5967211198315934,0.6402107034002165,0.6794354763968138,0.5891465020114496
2014-07-02 12:00:00,0.6758726342019732,0.5883931981497457,0.4765848483675055,0.7493111160397781,0.6959257392678517,0.6510967855462124,0.6390170716013974
2014-07-03 12:00:00,0.7135137063689367,0.47394371234151567,0.7471350407255224,0.7371824518301774,0.43469698342548485,0.673987796707054,0.683891449052412
